URL_ID,Turnout_Percentage,liczba_uprawnionych,liczba_kart_wydanych_lacznie,liczba_glosow_waznych_na_kandydatow,liczba_kart_niewykorzystanych,liczba_kart_niewaznych,liczba_glosow_niewaznych,Sklearn_AE_Reconstruction_Error
1485798,100.0,17.0,17.0,17.0,4.0,0.0,0.0,0.4755421985512013
1485807,43.53741496598639,147.0,64.0,60.0,61.0,0.0,4.0,0.4116516552214272
1485843,22.566371681415927,226.0,51.0,51.0,169.0,0.0,0.0,0.6415369842728141
1485886,24.074074074074076,54.0,13.0,13.0,57.0,0.0,0.0,0.8788556820892575
1485919,41.37931034482759,29.0,12.0,11.0,18.0,0.0,1.0,0.40529128085406413
1486046,41.17647058823529,17.0,7.0,6.0,12.0,0.0,1.0,0.4215843925702435
1486198,72.6271186440678,1180.0,857.0,851.0,373.0,6.0,0.0,0.49288396496099424
1486344,79.74683544303798,79.0,63.0,53.0,18.0,0.0,10.0,0.3704442782424459
1486345,34.78260869565217,92.0,32.0,30.0,100.0,0.0,2.0,0.4742089532401476
1486376,78.6547700754976,1457.0,1146.0,1126.0,190.0,0.0,20.0,0.4167000681473712
1486410,100.0,53.0,53.0,53.0,149.0,0.0,0.0,0.854566324708404
1486411,100.0,24.0,24.0,24.0,25.0,0.0,0.0,0.5219481266662594
1486443,76.2687969924812,2128.0,1623.0,1616.0,424.0,0.0,7.0,0.3158903087534241
1486445,69.38920454545455,1408.0,977.0,976.0,415.0,0.0,1.0,0.3109824727549883
1486508,55.00000000000001,240.0,132.0,117.0,108.0,0.0,15.0,1.0602716525140021
1486545,65.26114039290847,2087.0,1362.0,1349.0,789.0,2.0,9.0,0.29808905177440587
1486547,66.64536741214057,1565.0,1043.0,1041.0,567.0,0.0,2.0,0.3544837480874672
1486599,94.54545454545456,55.0,52.0,52.0,51.0,0.0,0.0,0.3989343292332788
1486705,32.94117647058823,85.0,28.0,27.0,107.0,0.0,1.0,0.4701903773283482
1486706,31.14754098360656,61.0,19.0,19.0,61.0,0.0,0.0,0.5977963700426149
1486767,25.675675675675677,74.0,19.0,19.0,90.0,0.0,0.0,0.7195849284728716
1486774,77.08978328173374,969.0,747.0,731.0,156.0,0.0,16.0,0.3400439856234014
1486789,95.23809523809524,42.0,40.0,39.0,49.0,0.0,1.0,0.39989852146293947
1486804,70.16597510373444,2410.0,1691.0,1683.0,761.0,0.0,8.0,0.3799612120241122
1486831,32.35294117647059,68.0,22.0,22.0,78.0,0.0,0.0,0.5163849658518497
1486845,72.87410926365796,2105.0,1534.0,1528.0,619.0,0.0,5.0,0.4562244567610346
1486851,67.33333333333333,1800.0,1212.0,1208.0,676.0,1.0,3.0,0.5060416882412934
1486860,66.91134952004518,1771.0,1185.0,1180.0,641.0,0.0,4.0,0.34060232567730353
1486863,48.20143884892087,139.0,67.0,59.0,79.0,0.0,8.0,0.5389716626026491
1486865,52.22222222222223,90.0,47.0,41.0,44.0,0.0,6.0,0.35281153400948767
1486868,100.0,207.0,207.0,205.0,56.0,0.0,2.0,0.43219187577547385
1486869,34.73684210526316,95.0,33.0,32.0,58.0,0.0,1.0,0.5294896254909489
1486870,50.60240963855421,166.0,84.0,76.0,78.0,0.0,8.0,0.479054895978429
1486885,79.91725015913431,3142.0,2511.0,2476.0,91.0,0.0,35.0,2.2664073124617015
1486886,77.8393351800554,2888.0,2248.0,2210.0,562.0,0.0,38.0,1.3483223885509656
1486897,80.55322715842415,2386.0,1922.0,1909.0,208.0,0.0,13.0,0.45517853854564116
1486906,76.86809616634179,1539.0,1183.0,1163.0,208.0,0.0,19.0,0.3387514834682082
1486916,79.80399019950998,2857.0,2280.0,2267.0,419.0,0.0,13.0,0.5026916288613704
1486920,78.29512893982809,2792.0,2186.0,2162.0,302.0,1.0,23.0,0.4740981067542444
1486921,81.33514986376021,2936.0,2388.0,2353.0,322.0,0.0,34.0,1.1718816131865673
1486940,80.0,2245.0,1796.0,1778.0,61.0,0.0,18.0,0.6815787231093998
1486941,81.06884057971014,2208.0,1790.0,1773.0,104.0,0.0,16.0,0.4940259243239492
1486962,84.32586946164841,2099.0,1770.0,1749.0,35.0,0.0,21.0,0.6601963291816634
1486967,35.76642335766424,137.0,49.0,49.0,42.0,0.0,0.0,0.5116699943177007
1486968,23.66863905325444,169.0,40.0,40.0,66.0,0.0,0.0,0.894351973502493
1486969,20.49180327868853,122.0,25.0,25.0,64.0,0.0,0.0,1.0265050415599506
1486970,33.9622641509434,53.0,18.0,17.0,37.0,0.0,1.0,0.5993964561051153
1486971,24.390243902439025,41.0,10.0,10.0,31.0,0.0,0.0,0.9481527409642517
1486972,78.97310513447434,1227.0,969.0,949.0,314.0,0.0,20.0,0.4857212795118181
1486977,66.37868970482361,1389.0,922.0,921.0,510.0,0.0,1.0,0.32512247216849854
1487006,40.909090909090914,66.0,27.0,25.0,48.0,0.0,2.0,0.4025012690721659
1487039,57.65178123432012,1993.0,1149.0,1144.0,823.0,0.0,5.0,0.3486520900492785
1487074,33.83084577114428,201.0,68.0,64.0,218.0,0.0,4.0,0.3840592653853204
1487116,43.02325581395349,86.0,37.0,34.0,58.0,0.0,3.0,0.37452541603499323
1487135,30.097087378640776,103.0,31.0,31.0,103.0,0.0,0.0,0.5351917662259679
1487146,46.56488549618321,131.0,61.0,57.0,70.0,0.0,4.0,0.3202537531415661
1487147,36.36363636363637,55.0,20.0,20.0,39.0,0.0,0.0,0.4797704658797484
1487158,100.0,171.0,171.0,170.0,31.0,0.0,1.0,0.42270836587246263
1487187,83.13917841814838,1631.0,1356.0,1351.0,145.0,0.0,5.0,0.3402825050197504
1487227,34.02061855670103,97.0,33.0,33.0,81.0,0.0,0.0,0.463212191717252
1487313,59.89389920424403,1885.0,1129.0,1120.0,1139.0,0.0,9.0,1.1290621257396771
1487324,11.627906976744184,43.0,5.0,4.0,42.0,0.0,1.0,1.6007613581423636
1487325,83.10185185185185,432.0,359.0,348.0,244.0,0.0,11.0,0.41594755998839095
1487326,68.70830806549424,1649.0,1133.0,1112.0,681.0,0.0,21.0,0.5834113978717202
1487328,40.32258064516129,62.0,25.0,23.0,47.0,0.0,2.0,0.42047425847836345
1487335,64.9025069637883,1077.0,699.0,690.0,706.0,0.0,9.0,0.47856614597536057
1487506,41.37931034482759,29.0,12.0,12.0,26.0,0.0,0.0,0.35710281751834533
1487529,56.93950177935944,1405.0,800.0,785.0,615.0,0.0,15.0,0.30268562552923134
1487543,28.57142857142857,28.0,8.0,8.0,97.0,0.0,0.0,0.5879523514538381
1487587,31.03448275862069,29.0,9.0,9.0,24.0,0.0,0.0,0.696306697433178
1487600,18.0,50.0,9.0,9.0,54.0,0.0,0.0,1.1637127197799377
1487632,65.0874635568513,1372.0,893.0,893.0,494.0,0.0,0.0,0.3534499999569162
1487646,100.0,52.0,52.0,51.0,137.0,0.0,1.0,0.788059844495846
1487725,36.76470588235294,68.0,25.0,24.0,43.0,0.0,1.0,0.4953368326628337
1487752,12.727272727272728,110.0,14.0,14.0,132.0,0.0,0.0,1.145429845176412
1487753,94.87179487179486,39.0,37.0,37.0,5.0,0.0,0.0,0.3211746067723995
1487781,56.57237936772047,1202.0,680.0,673.0,1021.0,0.0,6.0,1.1371743644130181
1487819,76.72872340425532,752.0,577.0,560.0,317.0,0.0,17.0,0.6231122745767036
1487824,78.46715328467153,1644.0,1290.0,1276.0,42.0,0.0,14.0,0.34370102288896737
1487835,73.32883187035787,1481.0,1086.0,1071.0,112.0,0.0,15.0,0.31489119795574966
1487845,71.24289195775792,1231.0,877.0,857.0,360.0,0.0,20.0,0.588726270469082
1487999,100.0,18.0,18.0,18.0,70.0,0.0,0.0,0.644224145753828
1488001,88.69565217391305,115.0,102.0,99.0,146.0,1.0,2.0,0.4086107399490076
1488002,100.0,91.0,91.0,90.0,202.0,0.0,1.0,0.9673078868066302
1488003,93.5064935064935,77.0,72.0,71.0,150.0,0.0,1.0,0.57000541441148
1488004,88.88888888888889,99.0,88.0,87.0,116.0,0.0,1.0,0.3401521836176088
1488007,100.0,66.0,66.0,66.0,148.0,0.0,0.0,0.8408060662316351
1488011,93.33333333333331,15.0,14.0,14.0,11.0,0.0,0.0,0.3048086344185383
1488043,100.0,119.0,119.0,118.0,290.0,0.0,1.0,1.267841719342792
1488066,52.5974025974026,154.0,81.0,74.0,63.0,0.0,7.0,0.38143706550049883
1488069,66.6073546856465,1686.0,1123.0,1120.0,636.0,0.0,2.0,0.4605807682642519
1488078,74.04580152671755,524.0,388.0,385.0,516.0,0.0,3.0,0.6096356686871944
1488080,67.82608695652173,115.0,78.0,78.0,350.0,0.0,0.0,0.30385474052741285
1488122,100.0,53.0,53.0,47.0,26.0,0.0,6.0,0.4811416953938891
1488168,29.347826086956523,92.0,27.0,27.0,157.0,0.0,0.0,0.4319357672251444
1488187,100.0,18.0,18.0,18.0,10.0,0.0,0.0,0.48916472330041655
1488262,62.95454545454545,2200.0,1385.0,1377.0,890.0,0.0,8.0,0.4003347609641823
1488290,30.92105263157895,152.0,47.0,45.0,197.0,0.0,2.0,0.391420039158088
1488304,96.55172413793105,29.0,28.0,28.0,16.0,0.0,0.0,0.39353130062296543
1488305,40.0,95.0,38.0,36.0,61.0,0.0,2.0,0.40547149312415515
1488360,81.58702323542306,2281.0,1861.0,1842.0,138.0,0.0,18.0,0.46435471330233735
1488362,75.4631721644826,2213.0,1670.0,1647.0,383.0,0.0,24.0,0.39456548316065243
1488370,73.31172339276067,1851.0,1357.0,1334.0,425.0,0.0,23.0,0.4509005699222106
1488385,75.60344827586208,1160.0,877.0,860.0,223.0,0.0,17.0,0.32696515518019664
1488394,80.53731343283582,1675.0,1349.0,1330.0,155.0,0.0,19.0,0.3107909378290903
1488400,85.78366445916114,2265.0,1943.0,1920.0,200.0,0.0,23.0,0.3915772851289429
1488444,70.05649717514125,2124.0,1488.0,1465.0,521.0,0.0,23.0,0.34914508102208053
1488470,75.0,1144.0,858.0,841.0,232.0,0.0,17.0,0.33939482272013655
1488493,72.35668789808916,2355.0,1704.0,1676.0,558.0,1.0,26.0,0.4098204605056837
1488528,82.50643145902242,2721.0,2245.0,2217.0,129.0,0.0,28.0,1.1332457044795279
1488530,81.18022328548645,2508.0,2036.0,2008.0,188.0,0.0,27.0,0.8471545358765901
1488532,76.77824267782427,1912.0,1468.0,1442.0,311.0,1.0,22.0,0.3397932906107153
1488547,79.63608207510646,2583.0,2057.0,2035.0,283.0,2.0,20.0,0.3031859918055383
1488560,75.72881355932203,1475.0,1117.0,1097.0,230.0,0.0,20.0,0.4357870881096207
1488632,21.666666666666668,60.0,13.0,13.0,67.0,0.0,0.0,0.950810706519939
1488674,5.88235294117647,51.0,3.0,3.0,50.0,0.0,0.0,1.8514740653750912
1488699,69.67441860465117,2150.0,1498.0,1492.0,624.0,0.0,6.0,0.3267324125643271
1488705,72.42339832869081,1077.0,780.0,763.0,263.0,0.0,17.0,0.3994383058984682
1488711,86.3066538090646,2074.0,1790.0,1781.0,175.0,0.0,9.0,0.43562644343026935
1488752,67.1875,1792.0,1204.0,1201.0,617.0,0.0,3.0,0.394584655862249
1488792,88.52507374631269,3390.0,3001.0,2971.0,2067.0,3.0,25.0,5.846547344086145
1488810,12.5,64.0,8.0,8.0,56.0,0.0,0.0,1.4401448277241997
1488818,75.90194264569843,2162.0,1641.0,1636.0,260.0,0.0,5.0,0.6333155417900479
1488823,76.15176151761518,1845.0,1405.0,1397.0,107.0,0.0,8.0,0.4163632338711428
1488834,84.80848861283644,3864.0,3277.0,3242.0,354.0,0.0,32.0,1.2730608479860337
1488843,10.526315789473683,38.0,4.0,4.0,46.0,0.0,0.0,1.5885667552327252
1488848,75.95494613124389,2042.0,1551.0,1543.0,185.0,0.0,6.0,0.554576644306859
1488849,90.99756690997567,822.0,748.0,736.0,569.0,0.0,11.0,1.046220283296971
1488855,86.30705394190872,1446.0,1248.0,1240.0,524.0,0.0,8.0,0.3937564660834479
1488856,80.22777602024675,3161.0,2536.0,2504.0,354.0,0.0,31.0,0.8789417984632051
1488858,81.31455399061032,1065.0,866.0,848.0,127.0,0.0,18.0,0.4049046446290704
1488859,83.90045708481463,1969.0,1652.0,1645.0,171.0,1.0,6.0,0.5339633693803577
1488861,85.14003294892916,3035.0,2584.0,2549.0,111.0,0.0,36.0,1.9985682245566228
1488883,24.074074074074076,54.0,13.0,13.0,61.0,0.0,0.0,0.8661564201858674
1488885,69.85331310065757,1977.0,1381.0,1358.0,558.0,0.0,23.0,0.417121364789487
1488913,79.09165302782324,2444.0,1933.0,1919.0,169.0,0.0,14.0,0.5742112555325848
1488916,32.608695652173914,46.0,15.0,14.0,181.0,0.0,1.0,0.3296031156982217
1488925,64.3598615916955,867.0,558.0,544.0,325.0,0.0,14.0,0.3545207382056648
1489034,100.0,1722.0,1722.0,1714.0,434.0,0.0,8.0,0.6047915006513553
1489054,70.61328790459966,1174.0,829.0,828.0,460.0,0.0,1.0,0.3207418493064467
1489059,61.86666666666667,1875.0,1160.0,1157.0,694.0,0.0,3.0,0.382324944657748
1489062,100.0,70.0,70.0,67.0,191.0,0.0,3.0,0.9115762303105299
1489063,45.48802946593002,543.0,247.0,236.0,486.0,0.0,11.0,0.4518490072096843
1489174,32.35294117647059,34.0,11.0,10.0,36.0,0.0,1.0,0.6552210425549431
1489198,12.195121951219512,41.0,5.0,5.0,43.0,0.0,0.0,1.5082429864029319
1489221,44.11764705882353,136.0,60.0,55.0,59.0,0.0,5.0,0.4579942505795609
1489250,78.09358752166378,2885.0,2253.0,2223.0,246.0,0.0,29.0,1.0413417358317425
1489254,74.26556991774383,2553.0,1896.0,1867.0,484.0,0.0,26.0,0.38376099876284037
1489257,79.47454844006569,2436.0,1936.0,1916.0,269.0,0.0,20.0,0.3250011962964599
1489265,79.85579089680036,2219.0,1772.0,1750.0,225.0,0.0,22.0,0.41527863287449474
1489267,80.4728903383612,2453.0,1974.0,1951.0,181.0,0.0,23.0,0.6193252001527316
1489298,40.74074074074074,54.0,22.0,21.0,54.0,0.0,1.0,0.3544581365864508
1489318,40.0,95.0,38.0,35.0,143.0,0.0,3.0,0.30553658467831785
1489352,74.898934215362,2721.0,2038.0,2007.0,485.0,0.0,30.0,0.6676044338671749
1489354,82.68101761252447,2044.0,1690.0,1666.0,160.0,0.0,24.0,0.5814587339299778
1489392,54.56110154905336,581.0,317.0,307.0,254.0,0.0,10.0,0.297012433446245
1489403,49.14089347079037,873.0,429.0,415.0,431.0,0.0,14.0,0.5216927687544987
1489413,65.73426573426573,1573.0,1034.0,1015.0,552.0,0.0,19.0,0.38859769135992395
1489424,75.66037735849058,1590.0,1203.0,1183.0,231.0,0.0,20.0,0.4018030133724218
1489425,77.10986082321587,3377.0,2604.0,2583.0,163.0,0.0,21.0,1.5183059213139791
1489431,81.94721115537848,4016.0,3291.0,3252.0,276.0,0.0,38.0,2.158822779685854
1489445,71.76470588235294,1870.0,1342.0,1321.0,407.0,1.0,21.0,0.3040963571999627
1489455,76.5716870194482,2211.0,1693.0,1670.0,97.0,0.0,22.0,0.8227431241172278
1489457,78.53810264385692,2572.0,2020.0,1992.0,177.0,0.0,28.0,1.0718556706756608
1489460,77.63727121464227,3005.0,2333.0,2307.0,322.0,2.0,24.0,0.5355341489806862
1489464,81.45087235996327,2178.0,1774.0,1764.0,291.0,0.0,10.0,0.2972288981365846
1489465,82.50814332247558,3070.0,2533.0,2503.0,479.0,0.0,30.0,0.4419390601029596
1489470,84.18905134308059,2941.0,2476.0,2458.0,145.0,0.0,18.0,1.0257750231782548
1489473,84.16468725257323,2526.0,2126.0,2101.0,68.0,0.0,25.0,0.9912848655950898
1489474,78.42395044735031,2906.0,2279.0,2243.0,291.0,0.0,36.0,1.6423207648765286
1489475,81.79347826086956,3312.0,2709.0,2672.0,519.0,0.0,37.0,0.9607314081705256
1489480,86.05825242718447,2575.0,2216.0,2181.0,89.0,0.0,35.0,1.8200185466246859
1489481,86.0348162475822,2585.0,2224.0,2199.0,109.0,1.0,24.0,0.7492127417818137
1489483,76.13365155131265,2933.0,2233.0,2201.0,501.0,0.0,31.0,0.6499960105815843
1489491,86.91215616681454,2254.0,1959.0,1932.0,91.0,1.0,26.0,0.7444846950910894
1489492,88.07776962582538,2726.0,2401.0,2364.0,99.0,0.0,34.0,1.5917441664341117
1489493,84.43132380360471,3218.0,2717.0,2676.0,130.0,1.0,40.0,2.4396172872902464
1489494,82.46325392802838,1973.0,1627.0,1605.0,243.0,0.0,22.0,0.3146124297718392
1489495,84.59650199447684,3259.0,2757.0,2729.0,308.0,0.0,28.0,0.807394664271494
1489496,78.78521126760563,2272.0,1790.0,1776.0,176.0,0.0,15.0,0.40583230822552085
1489497,81.38417173982698,3121.0,2540.0,2510.0,307.0,2.0,26.0,0.6261314900047301
1489499,79.79390681003584,2232.0,1781.0,1770.0,268.0,0.0,11.0,0.30976203987949713
1489501,79.12829957028852,1629.0,1289.0,1282.0,628.0,0.0,7.0,0.4304562884035389
1489502,78.91696750902527,2770.0,2186.0,2171.0,293.0,0.0,13.0,0.6428422232217424
1489505,80.66128412149173,2601.0,2098.0,2087.0,272.0,0.0,12.0,0.5774592865976232
1489509,83.4295415959253,2945.0,2457.0,2439.0,177.0,0.0,18.0,0.9298917593353855
1489510,83.91342497806377,3419.0,2869.0,2826.0,220.0,0.0,43.0,2.644286145644476
1489511,84.93259318001586,2522.0,2142.0,2123.0,261.0,0.0,17.0,0.33015887658377396
1489512,83.70702541106128,2676.0,2240.0,2212.0,338.0,2.0,26.0,0.33817706215627574
1489513,81.42744479495269,2536.0,2065.0,2046.0,253.0,0.0,18.0,0.3671245756788575
1489514,80.61527057079319,2698.0,2175.0,2154.0,315.0,0.0,20.0,0.3447491847806175
1489515,82.64462809917356,2299.0,1900.0,1872.0,221.0,1.0,26.0,0.5786417147757197
1489517,85.49661399548533,1772.0,1515.0,1490.0,261.0,0.0,24.0,0.42780652355163323
1489519,74.43059733562527,2327.0,1732.0,1708.0,160.0,0.0,23.0,0.8163865017696991
1489525,82.15069495245062,2734.0,2246.0,2222.0,236.0,0.0,24.0,0.6057101907576633
1489536,75.75534266764923,1357.0,1028.0,1007.0,237.0,0.0,20.0,0.4772456824280411
1489537,77.20238095238095,1680.0,1297.0,1275.0,205.0,0.0,22.0,0.5388881020965072
1489538,81.30984297204137,2611.0,2123.0,2101.0,276.0,0.0,22.0,0.40286176655249933
1489546,80.48257372654155,1865.0,1501.0,1465.0,236.0,2.0,33.0,1.5972979108263954
1489549,81.13654301499605,2534.0,2056.0,2033.0,216.0,1.0,21.0,0.44695536289763776
1489553,86.41722193746797,1951.0,1686.0,1668.0,58.0,0.0,18.0,0.3788610187557772
1489554,78.7531806615776,1572.0,1238.0,1218.0,160.0,0.0,20.0,0.42085340030500096
1489558,82.34754699679047,2181.0,1796.0,1773.0,159.0,0.0,23.0,0.5400025506299352
1489564,79.11547911547912,2442.0,1932.0,1915.0,245.0,0.0,16.0,0.35984122284011727
1489570,76.59346545259775,1867.0,1430.0,1408.0,322.0,0.0,21.0,0.29646643629412367
1489575,83.46372688477952,2812.0,2347.0,2324.0,36.0,0.0,22.0,1.2562039947607062
1489576,79.78324301792414,2399.0,1914.0,1902.0,179.0,0.0,12.0,0.5731421244293939
1489578,81.7503729487817,2011.0,1644.0,1631.0,128.0,0.0,13.0,0.3158766794804169
1489579,82.9872495446266,2745.0,2278.0,2260.0,188.0,0.0,18.0,0.683129798603165
1489580,80.86919471665956,2347.0,1898.0,1885.0,241.0,0.0,13.0,0.3587015853105583
1489581,85.69288389513109,2670.0,2288.0,2256.0,122.0,0.0,32.0,1.3720183236901755
1489582,89.26307448494454,2524.0,2253.0,2241.0,213.0,1.0,11.0,0.7275991960281021
1489583,76.6891891891892,2960.0,2270.0,2238.0,468.0,0.0,32.0,0.7843626670087058
1489584,78.3675799086758,1752.0,1373.0,1367.0,311.0,0.0,3.0,0.44490349109177785
1489586,76.145958986731,3316.0,2525.0,2497.0,200.0,0.0,22.0,1.2954444535690206
1489591,77.45163442294863,1499.0,1161.0,1140.0,223.0,0.0,21.0,0.481657816980011
1489593,75.24134014764338,1761.0,1325.0,1304.0,230.0,0.0,24.0,0.7268896388753083
1489600,81.75008512087165,2937.0,2401.0,2371.0,326.0,0.0,28.0,0.6487313677285763
1489601,84.9003984063745,2510.0,2131.0,2099.0,550.0,1.0,33.0,0.7147516356138321
1489603,85.36299765807962,2562.0,2187.0,2171.0,258.0,0.0,15.0,0.4292796742568074
1489604,85.37195994277539,2796.0,2387.0,2362.0,258.0,0.0,25.0,0.5523427368435762
1489605,85.70381231671554,2728.0,2338.0,2320.0,219.0,0.0,17.0,0.5965891789178271
1489606,77.71514468245022,2661.0,2068.0,2041.0,358.0,0.0,26.0,0.4974218266564672
1489607,82.69458711971552,2531.0,2093.0,2076.0,192.0,0.0,17.0,0.4987798138125329
1489608,80.13616339607529,2497.0,2001.0,1977.0,288.0,0.0,24.0,0.44002413811958146
1489610,84.43337484433376,803.0,678.0,662.0,178.0,0.0,16.0,0.3727509741364899
1489611,37.94642857142857,224.0,85.0,83.0,104.0,0.0,2.0,0.3937213667320991
1489613,33.69565217391305,92.0,31.0,30.0,33.0,0.0,1.0,0.6274609341856564
1489626,95.34883720930232,86.0,82.0,80.0,69.0,0.0,2.0,0.4054860327123155
1489653,71.65861513687601,1863.0,1335.0,1313.0,335.0,0.0,22.0,0.4695740628018163
1489656,77.79970399605328,2027.0,1577.0,1564.0,206.0,1.0,9.0,0.32396362150429997
1489659,75.96948506039415,1573.0,1195.0,1175.0,241.0,0.0,20.0,0.38918740901758087
1489661,77.74647887323944,1420.0,1104.0,1086.0,162.0,0.0,18.0,0.3249948581049821
1489673,83.69445464561146,2723.0,2279.0,2255.0,260.0,2.0,22.0,0.3956041765220966
1489674,85.91749644381224,2812.0,2416.0,2390.0,282.0,2.0,23.0,0.38583874959676173
1489682,84.88111260655002,2229.0,1892.0,1869.0,216.0,1.0,22.0,0.297353647541751
1489684,81.49864812668984,2589.0,2110.0,2094.0,315.0,0.0,16.0,0.31549402955050926
1489687,80.714635340186,2043.0,1649.0,1621.0,330.0,0.0,25.0,0.45407463661333286
1489689,78.90751757706869,1849.0,1459.0,1434.0,237.0,0.0,23.0,0.4957631705444237
1489691,81.43669985775249,2812.0,2290.0,2269.0,342.0,0.0,18.0,0.3793626420062501
1489696,83.98710370768404,1861.0,1563.0,1553.0,65.0,0.0,10.0,0.3783243940979532
1489697,79.23907937999061,2129.0,1687.0,1678.0,287.0,0.0,8.0,0.37019224092120645
1489700,79.33765298776098,1389.0,1102.0,1080.0,188.0,0.0,21.0,0.5163848641148207
1489718,78.66861030126337,2058.0,1619.0,1604.0,136.0,0.0,15.0,0.3597894308862086
1489722,82.22646918299093,2093.0,1721.0,1716.0,309.0,0.0,5.0,0.5963525033041676
1489725,74.63445645263828,1573.0,1174.0,1154.0,280.0,0.0,20.0,0.38189306526292677
1489801,81.22605363984674,2349.0,1908.0,1888.0,185.0,1.0,19.0,0.38184532173686697
1489814,100.0,24.0,24.0,24.0,22.0,0.0,0.0,0.5145500662697631
1489815,97.14285714285714,35.0,34.0,34.0,34.0,0.0,0.0,0.4474598640028783
1489816,100.0,164.0,164.0,163.0,51.0,0.0,1.0,0.4722259313495836
1489836,68.12386156648452,2196.0,1496.0,1469.0,705.0,0.0,27.0,0.7106981725750624
1489844,69.45400885391048,2033.0,1412.0,1385.0,605.0,0.0,26.0,0.6780327879006043
1489848,73.93162393162393,1170.0,865.0,848.0,290.0,0.0,17.0,0.3285768234836471
1489869,37.77777777777778,45.0,17.0,17.0,33.0,0.0,0.0,0.44814430612656475
1489888,67.38949124270225,1199.0,808.0,790.0,371.0,0.0,18.0,0.4734945980366194
1489918,77.14285714285715,1575.0,1215.0,1195.0,171.0,0.0,18.0,0.3068822092217127
1489919,79.84344422700586,1533.0,1224.0,1217.0,11.0,0.0,7.0,0.3538304377654134
1489934,73.2163080407701,1766.0,1293.0,1289.0,427.0,0.0,4.0,0.2998773311779865
1489956,100.0,23.0,23.0,23.0,7.0,0.0,0.0,0.4790318450399398
1490008,73.642081189251,1749.0,1288.0,1261.0,424.0,0.0,27.0,0.9412297904420645
1490010,100.0,83.0,83.0,80.0,106.0,0.0,3.0,0.6355101921596259
1490036,98.38709677419357,62.0,61.0,61.0,39.0,0.0,0.0,0.4819122207427134
1490047,100.0,1117.0,1117.0,1109.0,379.0,0.0,8.0,0.5486437306568901
1490048,100.0,159.0,159.0,159.0,31.0,0.0,0.0,0.4621943137025907
1490054,71.49200710479575,1126.0,805.0,786.0,248.0,0.0,18.0,0.4810307472031981
1490056,57.995578481945465,1357.0,787.0,771.0,495.0,0.0,16.0,0.34612134683744106
1490066,100.0,801.0,801.0,797.0,220.0,0.0,4.0,0.46912779577655356
1490075,70.85492227979275,772.0,547.0,533.0,207.0,0.0,14.0,0.34249447767237795
1490105,70.10090281465746,1883.0,1320.0,1298.0,552.0,0.0,22.0,0.38501554080045447
1490112,71.70851194121249,1633.0,1171.0,1151.0,418.0,0.0,20.0,0.3400310348542338
1490132,70.3886925795053,1415.0,996.0,978.0,374.0,0.0,18.0,0.31844992027891567
1490145,38.88888888888889,90.0,35.0,35.0,71.0,0.0,0.0,0.3457827240712163
1490317,73.4412955465587,1235.0,907.0,889.0,293.0,0.0,18.0,0.3794333520203714
1490327,73.861646234676,2284.0,1687.0,1662.0,545.0,0.0,25.0,0.352144802542688
1490372,40.0,85.0,34.0,32.0,69.0,0.0,2.0,0.3881865988488632
1490406,74.74747474747475,990.0,740.0,722.0,236.0,0.0,18.0,0.5112286521237853
1490427,69.15422885572139,402.0,278.0,267.0,105.0,0.0,11.0,0.32363069111110165
1490428,98.55072463768116,69.0,68.0,67.0,33.0,0.0,1.0,0.4430896102617404
1490455,71.54297917778965,1873.0,1340.0,1315.0,515.0,0.0,25.0,0.6429650161130781
1490456,71.45200984413454,1219.0,871.0,851.0,337.0,0.0,20.0,0.5944326115143882
1490459,47.87878787878788,165.0,79.0,66.0,84.0,0.0,13.0,1.0611259345424442
1490461,36.36363636363637,11.0,4.0,4.0,47.0,0.0,0.0,0.4521087329792128
1490463,34.14634146341464,164.0,56.0,54.0,98.0,0.0,2.0,0.5077833402384487
1490556,24.271844660194176,103.0,25.0,25.0,116.0,0.0,0.0,0.7040518153144235
1490574,75.77319587628865,1552.0,1176.0,1153.0,320.0,0.0,23.0,0.6134040708880725
1490604,35.172413793103445,145.0,51.0,51.0,104.0,0.0,0.0,0.3890539214323829
1490605,20.3125,128.0,26.0,25.0,128.0,0.0,1.0,0.8728481945149663
1490650,92.8813559322034,295.0,274.0,274.0,124.0,0.0,0.0,0.407286157485336
1490653,80.12729844413012,1414.0,1133.0,1112.0,227.0,0.0,21.0,0.4599672210793382
1490726,76.2865090403338,1438.0,1097.0,1074.0,298.0,0.0,23.0,0.68423350468882
1490730,56.21805792163544,1174.0,660.0,646.0,491.0,0.0,14.0,0.2998685768598372
1490733,59.53586497890295,2370.0,1411.0,1405.0,935.0,0.0,6.0,0.5205719017418006
1490742,63.87856257744734,1614.0,1031.0,1013.0,707.0,0.0,18.0,0.4357975534237217
1490746,58.009331259720064,1929.0,1119.0,1101.0,801.0,0.0,18.0,0.3547552668418622
1490768,48.41695080370189,2053.0,994.0,987.0,1012.0,0.0,7.0,0.5333656625067622
1490842,75.8527827648115,1114.0,845.0,826.0,229.0,0.0,19.0,0.5143036417645764
1490852,69.68403074295473,1171.0,816.0,798.0,312.0,0.0,18.0,0.464203540975974
1490854,36.90476190476191,84.0,31.0,27.0,93.0,0.0,4.0,0.5336520861417592
1490887,71.04128157732595,1623.0,1153.0,1130.0,457.0,0.0,23.0,0.6231834087159608
1490890,76.25474483340363,2371.0,1808.0,1771.0,483.0,10.0,27.0,0.30092574149074414
