URL_ID,Turnout_Percentage,liczba_uprawnionych,liczba_kart_wydanych_lacznie,liczba_glosow_waznych_na_kandydatow,liczba_kart_niewykorzystanych,liczba_kart_niewaznych,liczba_glosow_niewaznych,AE_Reconstruction_Error
1411747,68.23069403714564,1023.0,698.0,689.0,311.0,0.0,9.0,0.7860983191112692
1411760,80.32290615539858,991.0,796.0,788.0,186.0,0.0,8.0,0.5937649324790149
1434549,19.791666666666664,96.0,19.0,19.0,91.0,0.0,0.0,0.5501854203392134
1411807,75.9144625773776,1777.0,1349.0,1339.0,338.0,0.0,10.0,0.5893471763890048
1411850,77.07808564231739,397.0,306.0,300.0,78.0,0.0,6.0,0.5614122138061288
1411934,69.34023285899094,1546.0,1072.0,1063.0,429.0,0.0,9.0,0.4371767347650052
1434556,29.347826086956523,92.0,27.0,20.0,105.0,0.0,7.0,1.249628630835944
1434557,21.875,64.0,14.0,14.0,55.0,0.0,0.0,0.5646839315916788
1411953,59.68234575442884,1637.0,977.0,965.0,589.0,0.0,12.0,1.1158223979566773
1411964,70.75954348681621,2541.0,1798.0,1796.0,669.0,0.0,2.0,0.6668765461434337
1411967,64.84848484848484,1155.0,749.0,740.0,369.0,0.0,9.0,0.687280939579975
1411978,70.67108533554267,1207.0,853.0,844.0,271.0,0.0,9.0,0.7020053831865711
1411982,76.1038961038961,1155.0,879.0,870.0,210.0,0.0,9.0,0.7468994864078179
1434561,9.090909090909092,33.0,3.0,3.0,17.0,0.0,0.0,1.1403058538684752
1411994,77.96178343949045,1570.0,1224.0,1216.0,271.0,0.0,9.0,0.49899958410544215
1412015,65.5860349127182,401.0,263.0,257.0,134.0,0.0,6.0,0.519671546581146
1434563,12.280701754385964,57.0,7.0,6.0,49.0,0.0,1.0,0.9133823467320544
1412089,69.38633193863319,1434.0,995.0,986.0,383.0,0.0,9.0,0.5146998451407374
1412090,63.53887399463807,1492.0,948.0,936.0,601.0,0.0,12.0,1.204711727488467
1434565,44.08602150537634,93.0,41.0,34.0,51.0,0.0,7.0,1.1239992571668231
1434566,100.0,19.0,19.0,14.0,3.0,0.0,5.0,1.0209823827710902
1434567,67.44186046511628,43.0,29.0,21.0,21.0,0.0,8.0,1.38858057331912
1434568,27.58620689655172,29.0,8.0,8.0,25.0,0.0,0.0,0.46474264655532405
1412118,67.06586826347305,501.0,336.0,330.0,142.0,0.0,6.0,0.4677324037362151
1434570,26.229508196721312,61.0,16.0,15.0,55.0,0.0,1.0,0.46086702526591683
1412196,65.15885837372105,1857.0,1210.0,1208.0,641.0,1.0,1.0,0.4654163276952045
1412223,65.01240694789082,403.0,262.0,255.0,131.0,0.0,7.0,0.7554799237739608
1434577,13.414634146341465,82.0,11.0,9.0,68.0,0.0,2.0,0.8745333002833033
1434578,25.71428571428571,35.0,9.0,9.0,26.0,0.0,0.0,0.514474809613828
1412282,74.0308019118428,1883.0,1394.0,1378.0,474.0,7.0,9.0,0.6661935774699123
1412288,73.09616453585325,1799.0,1315.0,1303.0,446.0,0.0,12.0,0.9978015641476843
1412336,64.38746438746439,1404.0,904.0,895.0,510.0,0.0,9.0,0.49855330239062834
1434581,36.60130718954248,153.0,56.0,52.0,109.0,0.0,4.0,0.4418765912206982
1434582,80.3056027164686,589.0,473.0,464.0,266.0,0.0,9.0,1.2085020362208474
1412350,61.81299072091363,1401.0,866.0,854.0,505.0,0.0,12.0,1.3287281148458914
1434584,18.64406779661017,59.0,11.0,10.0,45.0,0.0,1.0,0.6991304851487176
1412417,73.11320754716981,636.0,465.0,458.0,148.0,0.0,7.0,0.6064086419175646
1412448,72.82608695652173,736.0,536.0,528.0,184.0,0.0,8.0,0.7703813025512825
1412460,63.43612334801762,1816.0,1152.0,1142.0,658.0,0.0,10.0,0.4568200370464279
1434589,50.74626865671642,67.0,34.0,28.0,49.0,0.0,6.0,0.7882970710168659
1434592,10.416666666666668,48.0,5.0,5.0,56.0,0.0,0.0,0.9642363757904387
1412519,70.2433628318584,904.0,635.0,626.0,259.0,0.0,9.0,0.8885586273987477
1434593,73.07692307692307,78.0,57.0,48.0,23.0,0.0,9.0,1.746917398852265
1434597,8.771929824561402,57.0,5.0,5.0,45.0,0.0,0.0,1.081352021662294
1412689,65.18675123326287,1419.0,925.0,916.0,479.0,0.0,9.0,0.49494514426055386
1412714,67.67241379310344,1160.0,785.0,775.0,352.0,0.0,10.0,0.9483001871247057
1434602,44.642857142857146,56.0,25.0,20.0,41.0,0.0,5.0,0.6335122652486819
1434603,15.0,20.0,3.0,3.0,22.0,0.0,0.0,0.8577676717067861
1412726,73.22834645669292,889.0,651.0,644.0,207.0,0.0,7.0,0.44362502380812197
1412738,73.480976717774,1761.0,1294.0,1294.0,389.0,0.0,0.0,0.566609927351614
1434609,20.0,35.0,7.0,7.0,34.0,0.0,0.0,0.6622338733627251
1434610,100.0,9.0,9.0,9.0,19.0,0.0,0.0,0.49824335676317466
1412776,79.60018173557474,2201.0,1752.0,1741.0,371.0,1.0,10.0,0.451824816101114
1412777,71.97149643705463,1684.0,1212.0,1203.0,343.0,0.0,9.0,0.4442626919061956
1434612,37.03703703703704,81.0,30.0,25.0,60.0,0.0,5.0,0.7108116656554363
1412881,69.89538938395971,2581.0,1804.0,1788.0,686.0,1.0,15.0,1.2938557532940282
1412895,70.25171624713958,2622.0,1842.0,1839.0,699.0,0.0,3.0,0.4970141192933904
1412905,78.43137254901961,2499.0,1960.0,1957.0,459.0,0.0,3.0,0.5197398390359914
1412926,66.14821591948765,1093.0,723.0,722.0,800.0,0.0,1.0,0.9128834879110944
1412977,70.51218299353556,2011.0,1418.0,1407.0,481.0,1.0,10.0,0.4550384509736624
1412984,73.46428571428572,2800.0,2057.0,2057.0,635.0,0.0,0.0,1.5114203213618214
1412987,74.17609444171175,2033.0,1508.0,1497.0,476.0,0.0,11.0,0.5822382113552974
1413001,70.92882991556093,1658.0,1176.0,1176.0,392.0,0.0,0.0,0.4942900586815672
1413029,59.67596759675967,2222.0,1326.0,1314.0,741.0,0.0,11.0,0.4546404328760439
1413106,75.2853207398662,2541.0,1913.0,1910.0,559.0,0.0,3.0,0.4864444642847155
1413129,68.01501251042535,2398.0,1631.0,1617.0,547.0,0.0,14.0,1.2350171467929194
1413131,69.51371571072319,1604.0,1115.0,1115.0,363.0,0.0,0.0,0.45255457506981944
1413149,79.69018932874354,1162.0,926.0,924.0,570.0,0.0,2.0,0.44583349006383066
1434625,79.17383820998279,581.0,460.0,453.0,225.0,0.0,7.0,0.6658644868662135
1434626,93.0,100.0,93.0,93.0,251.0,0.0,0.0,0.79819615896102
1434643,38.4928716904277,491.0,189.0,179.0,408.0,1.0,9.0,1.1839115847399364
1434644,13.970588235294118,136.0,19.0,18.0,111.0,0.0,1.0,0.699029188578068
1434646,72.3076923076923,325.0,235.0,234.0,501.0,0.0,1.0,0.6548264293686218
1434648,61.23499142367067,583.0,357.0,346.0,453.0,0.0,12.0,2.1669877814444147
1434650,93.33333333333331,75.0,70.0,70.0,2389.0,0.0,0.0,20.42770241055155
1434651,95.1086956521739,184.0,175.0,175.0,3604.0,0.0,0.0,44.012836699155024
1434652,98.14814814814817,108.0,106.0,106.0,759.0,0.0,0.0,3.361974518552099
1434653,94.44444444444444,18.0,17.0,17.0,74.0,0.0,0.0,0.4626756921423354
1434655,100.0,9.0,9.0,9.0,3.0,0.0,0.0,0.4637232761024007
1434656,74.0484429065744,578.0,428.0,416.0,278.0,0.0,12.0,2.2825447022231145
1434662,10.666666666666668,75.0,8.0,8.0,71.0,0.0,0.0,0.918884395036997
1434664,100.0,413.0,413.0,403.0,209.0,0.0,10.0,2.081283818113925
1434665,48.68421052631579,76.0,37.0,32.0,62.0,0.0,5.0,0.5541768074616804
1413319,67.17267552182163,1054.0,708.0,700.0,338.0,0.0,8.0,0.5211295375804301
1434667,21.62162162162162,74.0,16.0,16.0,69.0,0.0,0.0,0.5427853674092432
1434668,9.803921568627452,51.0,5.0,4.0,51.0,0.0,1.0,1.0234630920887642
1434670,19.444444444444446,72.0,14.0,14.0,83.0,0.0,0.0,0.5713058570242235
1466743,25.0,20.0,5.0,5.0,20.0,0.0,0.0,0.5430541327970065
1413362,55.99455040871935,1468.0,822.0,822.0,638.0,0.0,0.0,0.5164525870869267
1413379,68.53856562922869,1478.0,1013.0,1004.0,426.0,0.0,9.0,0.47346378047643817
1413404,63.55661881977671,1254.0,797.0,786.0,434.0,2.0,9.0,0.7518087648579759
1413424,68.92252894033838,1123.0,774.0,770.0,825.0,0.0,4.0,0.7528170372257668
1413431,69.76568405139834,1323.0,923.0,913.0,369.0,0.0,10.0,0.8206671343284597
1434678,33.65384615384615,104.0,35.0,31.0,66.0,0.0,4.0,0.5753105356716023
1413563,63.65071015255129,1901.0,1210.0,1209.0,700.0,1.0,1.0,0.5344625826395226
1413569,61.83995645073489,1837.0,1136.0,1135.0,703.0,0.0,1.0,0.5368322355474733
1413730,77.69097222222221,2304.0,1790.0,1777.0,321.0,0.0,12.0,0.9745775113070057
1413764,68.4902682798527,1901.0,1302.0,1291.0,557.0,0.0,11.0,0.625909059995469
1413769,72.23264540337712,533.0,385.0,379.0,135.0,0.0,7.0,0.6746497595705995
1413817,80.14831717056474,1753.0,1405.0,1396.0,206.0,0.0,9.0,0.5350266667941223
1436790,100.0,20.0,20.0,17.0,84.0,0.0,3.0,0.8187283116199321
1413828,76.8893756845564,913.0,702.0,693.0,172.0,0.0,9.0,0.9203158823447808
1434693,94.8051948051948,77.0,73.0,72.0,77.0,0.0,1.0,0.4383300064449819
1434694,100.0,15.0,15.0,15.0,10.0,0.0,0.0,0.47296834651885866
1413925,72.85115303983228,954.0,695.0,686.0,237.0,0.0,9.0,0.8610847468750071
1413932,73.99702823179793,673.0,498.0,491.0,164.0,0.0,7.0,0.577481144007898
1413955,67.82178217821783,1616.0,1096.0,1095.0,467.0,0.0,0.0,0.4920450343098494
1434696,94.87179487179486,78.0,74.0,70.0,13.0,0.0,4.0,0.6384330504621732
1434697,84.90566037735849,53.0,45.0,39.0,18.0,0.0,6.0,0.9244082038707991
1434699,29.411764705882355,51.0,15.0,11.0,32.0,0.0,4.0,0.7435193105805328
1434701,92.10526315789474,38.0,35.0,31.0,67.0,0.0,4.0,0.6971027519145812
1434707,96.29629629629628,27.0,26.0,23.0,9.0,0.0,3.0,0.5718967189062499
1436918,18.181818181818183,88.0,16.0,16.0,75.0,0.0,0.0,0.6316695249376983
1434709,69.81132075471697,53.0,37.0,32.0,25.0,0.0,5.0,0.5430916350336191
1414131,73.26732673267327,1717.0,1258.0,1247.0,383.0,0.0,11.0,0.8296036543236934
1434711,21.62162162162162,37.0,8.0,8.0,32.0,0.0,0.0,0.6183759073402072
1414192,73.36561743341404,2065.0,1515.0,1515.0,515.0,0.0,0.0,0.8147557582474149
1414260,71.76684881602914,1647.0,1182.0,1172.0,418.0,0.0,10.0,0.5948935579867395
1414263,75.52334943639292,621.0,469.0,462.0,131.0,0.0,7.0,0.6226105253186204
1414268,72.84659557013946,1219.0,888.0,877.0,292.0,0.0,11.0,1.233261093586256
1414324,69.22462030375699,1251.0,866.0,857.0,370.0,0.0,9.0,0.6153183421348799
1414366,63.35664335664336,1430.0,906.0,896.0,425.0,1.0,9.0,0.58337035746264
1414402,68.09782608695653,1840.0,1253.0,1252.0,559.0,0.0,0.0,0.6659292086542311
1414449,67.44744744744744,1665.0,1123.0,1110.0,498.0,0.0,11.0,0.806394788383578
1414454,63.68932038834952,2060.0,1312.0,1298.0,728.0,0.0,14.0,1.3232741919233912
1434720,40.0,25.0,10.0,5.0,25.0,0.0,5.0,0.735101233933595
1414540,72.50332889480693,1502.0,1089.0,1076.0,353.0,0.0,12.0,1.3013474350196144
1434728,17.599999999999998,125.0,22.0,21.0,121.0,0.0,1.0,0.5531041577856849
1414586,67.12328767123287,2190.0,1470.0,1468.0,661.0,0.0,1.0,0.6682716872620446
1414602,71.25480153649167,1562.0,1113.0,1113.0,439.0,0.0,0.0,0.47347740519270337
1434730,28.78787878787879,66.0,19.0,16.0,21.0,0.0,3.0,0.6395658455002514
1414657,73.56452529846503,1759.0,1294.0,1284.0,426.0,0.0,10.0,0.5249657847352338
1434733,20.0,55.0,11.0,11.0,45.0,0.0,0.0,0.6408934096030449
1414669,69.96865203761755,1595.0,1116.0,1116.0,423.0,0.0,0.0,0.4699815544229192
1414778,68.28025477707006,1570.0,1072.0,1072.0,456.0,0.0,0.0,0.46844610433378536
1414799,66.30218687872762,2012.0,1334.0,1322.0,657.0,0.0,12.0,0.7717328470295299
1434739,17.51824817518248,137.0,24.0,22.0,95.0,0.0,2.0,0.6706156824081767
1434740,21.428571428571427,98.0,21.0,21.0,78.0,0.0,0.0,0.5351068332745994
1414893,67.97797010228167,1271.0,864.0,851.0,400.0,0.0,12.0,1.472232257055829
1434742,66.66666666666666,84.0,56.0,51.0,28.0,0.0,5.0,0.5160392220653605
1414950,65.28735632183908,1305.0,852.0,843.0,415.0,0.0,9.0,0.5798246912955184
1434749,21.568627450980397,51.0,11.0,11.0,42.0,0.0,0.0,0.6001443508425852
1415042,66.26637554585153,1832.0,1214.0,1204.0,446.0,0.0,10.0,0.548453806739344
1415052,58.36083608360836,1818.0,1061.0,1049.0,717.0,0.0,12.0,0.9487998631249381
1415083,69.87281399046104,1258.0,879.0,877.0,842.0,0.0,2.0,0.9079437600382905
1415125,64.37847866419295,2156.0,1388.0,1386.0,692.0,0.0,1.0,0.6516969780443798
1415136,69.06542056074765,2140.0,1478.0,1467.0,612.0,0.0,11.0,0.47181368554746694
1415144,69.55555555555556,1350.0,939.0,929.0,415.0,0.0,9.0,0.5394139691063761
1415240,78.63636363636364,880.0,692.0,689.0,623.0,0.0,3.0,0.6493790391907035
1415268,70.69655724579663,1249.0,883.0,874.0,285.0,0.0,9.0,0.6689006505986443
1415294,79.40503432494279,874.0,694.0,683.0,387.0,0.0,7.0,0.5149651188134395
1415295,78.70662460567823,1268.0,998.0,990.0,222.0,0.0,8.0,0.44279896577591465
1415310,81.94852941176471,2720.0,2229.0,2225.0,302.0,0.0,4.0,0.7941302291940301
1415311,72.53012048192771,2490.0,1806.0,1803.0,481.0,1.0,2.0,0.575504177062902
1415320,69.52224052718286,1821.0,1266.0,1266.0,365.0,0.0,0.0,0.5909626371246686
1415333,76.45939086294416,1576.0,1205.0,1196.0,264.0,0.0,9.0,0.5204818467105911
1415337,80.72174738841406,2106.0,1700.0,1693.0,107.0,0.0,7.0,0.5675376716919888
1415339,69.94292961318959,1577.0,1103.0,1103.0,398.0,0.0,0.0,0.4496258379332804
1415350,72.35188509874327,1671.0,1209.0,1209.0,321.0,0.0,0.0,0.49850753928007696
1415361,82.76001618777823,2471.0,2045.0,2039.0,249.0,2.0,4.0,0.44620855577009333
1415390,82.5098814229249,3036.0,2505.0,2497.0,323.0,0.0,8.0,0.7849301504450282
1415403,79.13409500901984,1663.0,1316.0,1304.0,261.0,0.0,9.0,0.47690922989509366
1415409,83.02583025830258,2168.0,1800.0,1789.0,250.0,0.0,11.0,0.8145082302559737
1415419,80.31573754316724,2027.0,1628.0,1627.0,260.0,0.0,1.0,0.6204420425342345
1415432,72.91242362525459,1473.0,1074.0,1065.0,246.0,0.0,9.0,0.6096281953082314
1415467,81.20039682539682,2016.0,1637.0,1626.0,43.0,1.0,10.0,1.1434508230621572
1415477,81.98237885462555,2270.0,1861.0,1849.0,150.0,0.0,12.0,1.355192827527295
1415508,80.64353946706888,1989.0,1604.0,1593.0,106.0,1.0,10.0,0.9728656641530665
1415513,70.82366589327145,1724.0,1221.0,1221.0,429.0,0.0,0.0,0.5434745238425468
1415516,82.07588312254688,2293.0,1882.0,1878.0,164.0,0.0,5.0,0.527507848574667
1415545,74.58677685950413,1452.0,1083.0,1072.0,321.0,0.0,11.0,1.0311020240141933
1415548,73.97025171624713,1748.0,1293.0,1293.0,396.0,0.0,0.0,0.563173704062792
1415553,77.3886943471736,1999.0,1547.0,1539.0,186.0,0.0,8.0,0.48461876052357755
1415555,84.87874465049929,2103.0,1785.0,1783.0,203.0,0.0,2.0,0.5735361656647856
1415557,82.71028037383178,2354.0,1947.0,1936.0,233.0,0.0,11.0,0.884221618638995
1415562,77.2049424797614,2347.0,1812.0,1806.0,227.0,0.0,5.0,0.4764321158738773
1415564,85.45454545454545,2255.0,1927.0,1925.0,184.0,0.0,2.0,0.7663798690209782
1415575,79.05491698595148,2349.0,1857.0,1852.0,213.0,0.0,5.0,0.4945328971465585
1415579,83.1712789827973,1337.0,1112.0,1104.0,118.0,0.0,8.0,0.49514655206853153
1415580,70.71960297766749,1612.0,1140.0,1140.0,401.0,0.0,0.0,0.47203835173549863
1415614,78.44016136261766,2231.0,1750.0,1748.0,194.0,0.0,1.0,0.9125067530738402
1415642,64.98951781970649,1431.0,930.0,919.0,450.0,0.0,11.0,1.0061226530871317
1434766,100.0,10.0,10.0,10.0,12.0,0.0,0.0,0.4820073973321638
1434768,72.8119180633147,537.0,391.0,383.0,181.0,0.0,8.0,0.9164184744164208
1434771,100.0,98.0,98.0,97.0,155.0,0.0,1.0,0.7459947066351361
1434774,100.0,231.0,231.0,229.0,369.0,0.0,2.0,1.2541378023870051
1434777,13.978494623655912,93.0,13.0,12.0,95.0,0.0,1.0,0.7291215966935366
1434806,100.0,947.0,947.0,940.0,3054.0,1.0,6.0,26.53438008230403
1434805,97.2222222222222,144.0,140.0,140.0,499.0,0.0,0.0,1.8493939144222138
1436919,100.0,140.0,140.0,140.0,533.0,0.0,0.0,2.1583827615474895
1434781,100.0,97.0,97.0,96.0,38.0,0.0,1.0,0.4701302295777055
1434797,100.0,88.0,88.0,88.0,180.0,0.0,0.0,0.8333721931860766
1415706,62.38053866203301,1151.0,718.0,710.0,417.0,0.0,8.0,0.4546019012191843
1415711,72.68608414239482,1545.0,1123.0,1123.0,388.0,0.0,0.0,0.44363890263531064
1434812,71.54696132596685,362.0,259.0,250.0,119.0,0.0,9.0,1.4036086697308658
1415793,75.24091919940696,1349.0,1015.0,1013.0,820.0,0.0,2.0,0.9261261240427123
1434814,60.664819944598335,361.0,219.0,211.0,398.0,0.0,8.0,1.0054120500533692
1434817,13.432835820895525,67.0,9.0,9.0,73.0,0.0,0.0,0.7900669551755115
1434819,64.15327564894932,809.0,519.0,502.0,519.0,0.0,17.0,4.412831450711438
1434820,100.0,56.0,56.0,56.0,14.0,0.0,0.0,0.4437284368098906
1415806,73.18235995232419,1678.0,1228.0,1216.0,402.0,0.0,12.0,1.1199024869485046
1415813,63.591022443890274,802.0,510.0,503.0,227.0,0.0,7.0,0.5003331763809794
1415817,72.19307450157397,953.0,688.0,679.0,246.0,0.0,9.0,0.8580443258743278
1415828,66.74816625916871,409.0,273.0,267.0,118.0,0.0,6.0,0.523873451928944
1415841,69.6969696969697,561.0,391.0,381.0,150.0,6.0,4.0,0.4504373614176224
1415910,68.72246696035242,681.0,468.0,460.0,213.0,0.0,8.0,0.7949245083907338
1415918,74.04761904761905,840.0,622.0,615.0,204.0,0.0,7.0,0.4680882497816234
1415972,72.37076648841355,1122.0,812.0,803.0,275.0,0.0,9.0,0.7328317529821329
1416010,74.81259370314842,1334.0,998.0,989.0,296.0,0.0,9.0,0.5909536239473753
1416022,62.634989200863934,463.0,290.0,283.0,146.0,0.0,7.0,0.7168816483636437
1416064,62.82383419689119,772.0,485.0,478.0,268.0,0.0,7.0,0.48988441428275564
1416074,69.01579586877278,823.0,568.0,561.0,218.0,0.0,7.0,0.4791208472600112
1416103,82.82931829830856,1951.0,1616.0,1604.0,279.0,1.0,11.0,0.8172704820458466
1416108,65.53544494720965,1326.0,869.0,855.0,412.0,0.0,16.0,3.198289395867019
1416114,76.43487858719647,1812.0,1385.0,1377.0,115.0,0.0,8.0,0.6060490975564079
1416138,74.63863337713535,1522.0,1136.0,1127.0,338.0,0.0,9.0,0.4768479691723959
1416142,77.90383576445164,1851.0,1442.0,1432.0,322.0,0.0,10.0,0.5693093816176533
1416145,76.2241292276628,1981.0,1510.0,1508.0,404.0,0.0,1.0,0.5150353312779717
1416146,74.1413150147203,2038.0,1511.0,1501.0,418.0,0.0,10.0,0.44420792619763605
1416231,64.80186480186481,429.0,278.0,272.0,134.0,0.0,6.0,0.506973645833819
1416234,66.28787878787878,528.0,350.0,343.0,167.0,0.0,7.0,0.6622405483968831
1434844,66.96165191740413,339.0,227.0,219.0,193.0,0.0,8.0,1.0515477509499842
1416252,69.73578863090472,1249.0,871.0,860.0,335.0,1.0,10.0,0.9682221736921441
1416265,74.37407952871871,1358.0,1010.0,1001.0,264.0,0.0,9.0,0.6126979119274177
1416267,70.67395264116576,549.0,388.0,382.0,132.0,0.0,6.0,0.4478151803287272
1416289,37.234042553191486,94.0,35.0,31.0,47.0,0.0,4.0,0.5464818084109813
1416314,67.50687442713107,2182.0,1473.0,1462.0,618.0,0.0,11.0,0.46369946689763314
1416316,75.17241379310344,2465.0,1853.0,1840.0,505.0,0.0,13.0,0.8718281388098206
1416318,73.03370786516854,1958.0,1430.0,1420.0,395.0,0.0,10.0,0.5018017140690395
1434846,70.23809523809523,84.0,59.0,45.0,31.0,0.0,14.0,4.1986673503506475
1416335,74.82614742698192,1438.0,1076.0,1065.0,216.0,0.0,11.0,1.1801563178121308
1416397,26.38888888888889,72.0,19.0,15.0,50.0,0.0,4.0,0.7744536930042621
1416399,65.22476675148431,1179.0,769.0,761.0,400.0,0.0,8.0,0.4402452275599097
1416528,74.29692609548725,1529.0,1136.0,1125.0,333.0,0.0,11.0,0.9749405872225322
1416532,72.73342354533153,1478.0,1075.0,1064.0,353.0,0.0,11.0,0.9985389269149313
1434855,29.03225806451613,124.0,36.0,30.0,99.0,0.0,6.0,1.000599861548904
1416554,73.20117474302496,1362.0,997.0,987.0,307.0,0.0,10.0,0.8261386162109021
1416570,75.05938242280284,842.0,632.0,620.0,166.0,0.0,12.0,2.0562919204415055
1416601,76.37540453074433,927.0,708.0,700.0,181.0,0.0,8.0,0.6465140623418871
1416632,78.49951282884054,3079.0,2417.0,2406.0,363.0,0.0,10.0,0.7941703089057478
1416640,78.33247555326814,1943.0,1522.0,1512.0,322.0,0.0,10.0,0.5468342762611593
1416645,69.12165848336062,1833.0,1267.0,1256.0,576.0,0.0,11.0,0.6505623698896166
1416669,61.16504854368932,618.0,378.0,372.0,232.0,0.0,7.0,0.5842453770335315
1416678,56.94716242661448,511.0,291.0,286.0,210.0,0.0,6.0,0.440988754541905
1416686,63.23337679269883,767.0,485.0,477.0,275.0,0.0,7.0,0.48851665912834946
1416715,78.63599013968776,1217.0,957.0,949.0,186.0,0.0,8.0,0.49390450400986075
1416723,71.28099173553719,1452.0,1035.0,1027.0,372.0,0.0,9.0,0.5024128279119903
1416731,67.81716417910447,1072.0,727.0,719.0,325.0,0.0,8.0,0.515750791668155
1416756,55.12572533849129,517.0,285.0,279.0,164.0,0.0,6.0,0.48778883311355264
1416807,68.3371298405467,1317.0,900.0,889.0,478.0,0.0,11.0,1.060274094829391
1434865,81.33086876155268,1082.0,880.0,870.0,194.0,0.0,10.0,1.0537369140519366
1416904,71.33333333333334,600.0,428.0,421.0,201.0,0.0,7.0,0.6093239339928536
1416964,82.04320432043204,2222.0,1823.0,1813.0,282.0,0.0,10.0,0.5688227350752791
1416981,74.59526774595268,1606.0,1198.0,1187.0,344.0,1.0,11.0,0.9830136864992198
1416985,75.85714285714286,2100.0,1593.0,1592.0,507.0,0.0,1.0,0.6110071752850139
1416986,78.12906019922045,2309.0,1804.0,1792.0,368.0,0.0,12.0,0.8641024174891163
1416990,72.45042492917847,1412.0,1023.0,1011.0,323.0,0.0,12.0,1.4015272401766563
1417000,79.10714285714285,1120.0,886.0,877.0,187.0,1.0,8.0,0.5852143745353287
1434870,95.83333333333334,96.0,92.0,91.0,75.0,0.0,1.0,0.4419404360323567
1417004,75.87301587301587,1890.0,1434.0,1420.0,404.0,0.0,12.0,0.9657604710619471
1417005,76.98452321517723,2003.0,1542.0,1529.0,391.0,0.0,13.0,1.2156983811015374
1417015,76.58959537572254,1384.0,1060.0,1051.0,279.0,0.0,9.0,0.5701133711234833
1417035,75.73726541554959,746.0,565.0,558.0,162.0,0.0,7.0,0.5348507167091212
1417067,74.48165869218501,627.0,467.0,460.0,126.0,0.0,7.0,0.6215783269704908
1417071,71.41104294478528,815.0,582.0,575.0,211.0,0.0,7.0,0.481648542577702
1417077,72.32447171097478,1467.0,1061.0,1052.0,335.0,0.0,10.0,0.751108935770086
1434873,25.98187311178248,331.0,86.0,79.0,259.0,0.0,7.0,0.9210702219928246
1417092,77.24620770128354,857.0,662.0,654.0,195.0,1.0,7.0,0.5216701942421401
1434877,93.67088607594935,79.0,74.0,72.0,226.0,0.0,2.0,0.7912090364679356
1434880,100.0,111.0,111.0,111.0,51.0,0.0,0.0,0.474251250560794
1436800,95.65217391304348,23.0,22.0,21.0,39.0,0.0,1.0,0.4360463605891156
1417104,77.53185781354796,1491.0,1156.0,1147.0,263.0,0.0,9.0,0.5366484897315538
1417110,82.94051627384961,2673.0,2217.0,2212.0,238.0,0.0,6.0,0.6831267921329313
1417113,82.4185631414547,2241.0,1847.0,1842.0,99.0,0.0,5.0,0.6241066952972857
1417116,76.95700110253583,2721.0,2094.0,2080.0,417.0,2.0,12.0,0.7971862271767886
1417124,75.83025830258303,1626.0,1233.0,1224.0,276.0,0.0,9.0,0.4997259809001605
1417147,88.34586466165413,2128.0,1880.0,1874.0,94.0,0.0,6.0,0.4766646378604098
1417149,77.95325331648768,1583.0,1234.0,1225.0,231.0,0.0,11.0,1.046159393073432
1417171,72.56027554535017,871.0,632.0,625.0,196.0,0.0,7.0,0.4594882890059679
1417183,69.85981308411215,856.0,598.0,591.0,236.0,0.0,7.0,0.4528889739329224
1434886,67.0,100.0,67.0,60.0,32.0,0.0,7.0,1.0140631543814709
1434889,36.92307692307693,65.0,24.0,19.0,45.0,0.0,5.0,0.7450556245157326
1417331,67.23695466210437,1169.0,786.0,778.0,335.0,0.0,8.0,0.46656147577578555
1434895,16.666666666666664,54.0,9.0,9.0,92.0,0.0,0.0,0.6262784229694921
1417347,55.60000000000001,1250.0,695.0,684.0,510.0,0.0,11.0,1.1458477081400475
1417376,53.5554131966688,1561.0,836.0,824.0,689.0,0.0,12.0,1.1736215115680078
1434898,30.630630630630627,444.0,136.0,130.0,375.0,0.0,6.0,0.4424344035685088
1434899,17.1875,64.0,11.0,11.0,64.0,0.0,0.0,0.6823522412314589
1417392,78.7261698440208,2308.0,1817.0,1815.0,317.0,0.0,2.0,0.6471034179502401
1417400,77.25409836065575,1952.0,1508.0,1498.0,336.0,0.0,10.0,0.5370891983901501
1417413,78.52807283763278,2636.0,2070.0,2062.0,206.0,1.0,9.0,0.8064055400537745
1417424,82.0159151193634,1885.0,1546.0,1528.0,291.0,0.0,16.0,2.5771521309895413
1417425,82.00705605644845,2551.0,2092.0,2081.0,310.0,0.0,11.0,0.7495884660934191
1417436,60.11730205278592,682.0,410.0,402.0,244.0,0.0,8.0,0.7913249745575701
1417438,80.95881161377447,1481.0,1199.0,1190.0,193.0,0.0,9.0,0.5907500885721716
1417481,78.38283828382838,1212.0,950.0,942.0,186.0,0.0,8.0,0.49758327657944357
1434904,64.28571428571429,98.0,63.0,48.0,129.0,0.0,15.0,4.632663897957584
1434906,53.16455696202531,79.0,42.0,35.0,108.0,0.0,7.0,0.9679317939892577
1417514,58.607594936708864,790.0,463.0,454.0,302.0,0.0,9.0,0.9671043952173257
1434907,53.40909090909091,88.0,47.0,42.0,40.0,0.0,5.0,0.5415725561841012
1434908,19.444444444444446,72.0,14.0,13.0,66.0,0.0,1.0,0.6232116727596607
1417617,86.1244019138756,209.0,180.0,169.0,38.0,0.0,11.0,2.53133685093403
